-4RWqM0UCCY,0.000,10.000,"/m/012n7d,/m/02mfyn,/m/03j1ly,/m/03kmc9"
-Y1qiiugnk8,30.000,40.000,"/m/012n7d,/m/03j1ly,/m/03kmc9"
-_dElQcyJnA,30.000,40.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
-_dElQcyJnA,30.000,40.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
-gKNRXbpAKs,30.000,40.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/0dgbq"
-z47zN0YyE4,420.000,430.000,"/m/012ndj,/m/03j1ly,/m/03kmc9"
0JPT13OUVV8,220.000,230.000,"/m/012ndj,/m/03j1ly,/m/03kmc9"
2Pq9c0tFt1g,30.000,40.000,"/m/012n7d,/m/03j1ly,/m/03kmc9"
3uZy0wkterE,30.000,40.000,"/m/012ndj,/m/03j1ly,/m/03kmc9"
4APBvMmKubU,10.000,20.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq,/m/0c1dj"
4APBvMmKubU,10.000,20.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq,/m/0c1dj"
4lflH2Jvm8k,30.000,40.000,"/m/012n7d,/m/02mfyn,/m/03j1ly,/m/03kmc9"
4yub23Xuzos,150.000,160.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
4yub23Xuzos,150.000,160.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
5quD8nDBLnU,60.000,70.000,"/m/012ndj,/m/03j1ly,/m/03kmc9"
61ZirC2IlLg,210.000,220.000,"/m/012n7d,/m/012ndj,/m/03j1ly,/m/03kmc9"
61ZirC2IlLg,210.000,220.000,"/m/012n7d,/m/012ndj,/m/03j1ly,/m/03kmc9"
6F3YIb0Uw4I,30.000,40.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
6F3YIb0Uw4I,30.000,40.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
6dhpe65QOcc,16.000,26.000,"/m/012n7d,/m/012ndj,/m/03j1ly,/m/03kmc9"
6dhpe65QOcc,16.000,26.000,"/m/012n7d,/m/012ndj,/m/03j1ly,/m/03kmc9"
7342zytpO4o,30.000,40.000,"/m/012ndj,/m/03j1ly,/m/03kmc9"
7Hcizjr7zB8,140.000,150.000,"/m/04qvtq,/m/04rlf,/m/0l156b"
81-uERZml1w,10.000,20.000,"/m/012ndj,/m/03j1ly,/m/03kmc9"
8DaEd5KbnnA,80.000,90.000,"/m/03j1ly,/m/03kmc9,/m/04qvtq"
9GKalHsMARA,60.000,70.000,"/m/012ndj,/m/03j1ly,/m/03kmc9"
ALjgoKbg4h4,180.000,190.000,"/m/03j1ly,/m/03kmc9,/m/04qvtq"
ATbEwmTJwD0,30.000,40.000,"/m/012n7d,/m/03j1ly,/m/03kmc9"
AV76SZTw6z8,30.000,40.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
AV76SZTw6z8,30.000,40.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
Al2qQMp2RUA,30.000,40.000,"/m/012ndj,/m/03j1ly,/m/03kmc9,/m/04qvtq"
Al2qQMp2RUA,30.000,40.000,"/m/012ndj,/m/03j1ly,/m/03kmc9,/m/04qvtq"
AsQXL6yXbvs,30.000,40.000,"/m/03j1ly,/m/03kmc9,/m/04qvtq"
Axov9pRGK7s,30.000,40.000,"/m/03j1ly,/m/03kmc9,/m/04qvtq"
BAB5U7kCOH0,380.000,390.000,"/m/012n7d,/m/03j1ly,/m/03kmc9"
BHqX1Jxxr5k,160.000,170.000,"/m/012ndj,/m/03j1ly,/m/03kmc9"
BMqxW3bs0iU,30.000,40.000,"/m/03j1ly,/m/03kmc9,/m/04qvtq,/t/dd00134"
BYbIKQqGE2U,30.000,40.000,"/m/012ndj,/m/03j1ly,/m/03kmc9"
BZtLVLGnILI,30.000,40.000,"/m/012ndj,/m/03j1ly,/m/03kmc9"
BgUWb7ArWSM,30.000,40.000,"/m/012ndj,/m/03j1ly,/m/03kmc9"
CHBhh3ASk5Q,30.000,40.000,"/m/03j1ly,/m/03kmc9,/m/04qvtq"
CL9m1ci5q6o,30.000,40.000,"/m/012n7d,/m/03j1ly,/m/03kmc9"
CT1RIngdLQI,30.000,40.000,"/m/03j1ly,/m/03kmc9,/m/04qvtq"
CvHu8TxyXXQ,30.000,40.000,"/m/012n7d,/m/03j1ly,/m/03kmc9"
D0MtSXYS1kY,120.000,130.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
D0MtSXYS1kY,120.000,130.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
DKFz6eMHLfI,30.000,40.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/03qjg,/m/085jw"
E4m7ufzmUHo,15.000,25.000,"/m/03j1ly,/m/03kmc9,/m/04qvtq"
E7tueVnDYDE,30.000,40.000,"/m/03j1ly,/m/03kmc9,/m/04qvtq"
EUn5O3SywCE,30.000,40.000,"/m/012ndj,/m/03j1ly,/m/07yv9,/m/0btp2,/m/0k4j"
E_GwHraQ-L4,30.000,40.000,"/m/03j1ly,/m/03kmc9,/m/04qvtq"
F0LSs8MZN4w,20.000,30.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
F0LSs8MZN4w,20.000,30.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
F6l3MRb__G0,400.000,410.000,"/m/012n7d,/m/03j1ly,/m/03kmc9"
HDDxzqEUy74,150.000,160.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
HDDxzqEUy74,150.000,160.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
HDQyCmiloQQ,30.000,40.000,"/m/012ndj,/m/03j1ly,/m/03kmc9"
HDtWg47wzGg,130.000,140.000,"/m/012n7d,/m/03j1ly,/m/03kmc9"
HqzzvRL1raY,170.000,180.000,"/m/012ndj,/m/03j1ly,/m/03kmc9"
IcPca0d-14o,460.000,470.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
IcPca0d-14o,460.000,470.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
JHI63b0sgnw,90.000,100.000,"/m/012ndj,/m/03j1ly,/m/03kmc9"
Jtoff_VHCg8,30.000,40.000,"/m/012ndj,/m/03j1ly,/m/03kmc9"
KVgjCA68_Kk,30.000,40.000,"/m/03j1ly,/m/03kmc9,/m/04qvtq"
KdGHXLe3C9E,20.000,30.000,"/m/012ndj,/m/03j1ly,/m/03kmc9"
KqUD1AAGpJ4,50.000,60.000,"/m/012ndj,/m/03j1ly,/m/03kmc9,/m/04qvtq"
KqUD1AAGpJ4,50.000,60.000,"/m/012ndj,/m/03j1ly,/m/03kmc9,/m/04qvtq"
LLmMCjc8Bmg,40.000,50.000,"/m/012ndj,/m/03j1ly,/m/03kmc9,/m/04qvtq"
LLmMCjc8Bmg,40.000,50.000,"/m/012ndj,/m/03j1ly,/m/03kmc9,/m/04qvtq"
M04EdgCw1Mk,30.000,40.000,"/m/012ndj,/m/03j1ly,/m/03kmc9"
M1kL1VKZ0uo,30.000,40.000,"/m/012ndj,/m/03j1ly,/m/03kmc9,/m/04qvtq"
M1kL1VKZ0uo,30.000,40.000,"/m/012ndj,/m/03j1ly,/m/03kmc9,/m/04qvtq"
MvvZ2akuEKU,0.000,10.000,"/m/012n7d,/m/03j1ly,/m/03kmc9"
NUJuiMKbyhc,250.000,260.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
NUJuiMKbyhc,250.000,260.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
NuZqqcO2_Ok,13.000,23.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
NuZqqcO2_Ok,13.000,23.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
O7Ae53L5U1Q,1.000,11.000,"/m/02mfyn,/m/03kmc9,/m/04qvtq"
OLVYyUZrDdE,180.000,190.000,"/m/012ndj,/m/03j1ly,/m/03kmc9"
OY6OMbGAovE,30.000,40.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
OY6OMbGAovE,30.000,40.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
Pi4In494rAg,30.000,40.000,"/m/03j1ly,/m/03kmc9,/m/04qvtq"
Pn-iPvAD7aA,15.000,25.000,"/m/012n7d,/m/02mfyn,/m/03j1ly,/m/03kmc9"
Py4g6GeGHjQ,30.000,40.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
Py4g6GeGHjQ,30.000,40.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
QO5mHY6Y5h4,30.000,40.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
QO5mHY6Y5h4,30.000,40.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
RQeDG6hDGl0,180.000,190.000,"/m/012n7d,/m/03j1ly,/m/03kmc9"
RZIVGgQzUJU,0.000,10.000,"/m/012n7d,/m/02mfyn,/m/03j1ly,/m/03kmc9,/m/04qvtq"
RZIVGgQzUJU,0.000,10.000,"/m/012n7d,/m/02mfyn,/m/03j1ly,/m/03kmc9,/m/04qvtq"
RscrFWDOntw,330.000,340.000,"/m/02_41,/m/03j1ly,/m/03kmc9,/m/03m9d0z,/m/04qvtq"
Rtel5iGCPO8,40.000,50.000,"/m/012n7d,/m/012ndj,/m/03j1ly,/m/03kmc9"
Rtel5iGCPO8,40.000,50.000,"/m/012n7d,/m/012ndj,/m/03j1ly,/m/03kmc9"
STs2rg4uLF0,30.000,40.000,"/m/03j1ly,/m/03kmc9,/m/04qvtq"
SVGT6J6G4ts,11.000,21.000,"/m/012ndj,/m/03j1ly,/m/03kmc9"
SXQF06ZPEi8,30.000,40.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
SXQF06ZPEi8,30.000,40.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
SsYJ8SRGCVg,30.000,40.000,"/m/012ndj,/m/03j1ly,/m/03kmc9"
UNERF2UwHXk,430.000,440.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
UNERF2UwHXk,430.000,440.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
UbkUtLiMNSI,100.000,110.000,"/m/02mfyn,/m/03j1ly,/m/03kmc9,/m/04qvtq"
VT_BC6l_HeY,0.000,10.000,"/m/03j1ly,/m/03kmc9,/m/04qvtq"
VXI3-DI4xNs,30.000,40.000,"/m/012ndj,/m/03j1ly,/m/03kmc9"
WQWUEZtm8Jw,30.000,40.000,"/m/012n7d,/m/012ndj,/m/03j1ly,/m/03kmc9"
WQWUEZtm8Jw,30.000,40.000,"/m/012n7d,/m/012ndj,/m/03j1ly,/m/03kmc9"
W_1YEyhD3ko,140.000,150.000,"/m/03j1ly,/m/03kmc9,/m/04qvtq"
Wqn38dNWFsc,180.000,190.000,"/m/03j1ly,/m/03kmc9,/m/04qvtq"
WtvSnE0-N4M,120.000,130.000,"/m/012ndj,/m/03j1ly,/m/03kmc9"
XW1WkG6ADtQ,30.000,40.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
XW1WkG6ADtQ,30.000,40.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
Y9ys-Yx5_j0,10.000,20.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
Y9ys-Yx5_j0,10.000,20.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
ZCgE23s5bt0,30.000,40.000,"/m/012n7d,/m/012ndj,/m/03j1ly,/m/03kmc9"
ZCgE23s5bt0,30.000,40.000,"/m/012n7d,/m/012ndj,/m/03j1ly,/m/03kmc9"
ZGNVQpRqZ4Y,50.000,60.000,"/m/012ndj,/m/03j1ly,/m/03kmc9"
ZQnAtQmUhKQ,400.000,410.000,"/m/012n7d,/m/03j1ly,/m/03kmc9"
ZVDtuzPVlgU,30.000,40.000,"/m/012n7d,/m/03j1ly,/m/03kmc9"
_RUKvt068Po,100.000,110.000,"/m/012ndj,/m/03j1ly,/m/03kmc9"
_VhZ0z8UlD0,30.000,40.000,"/m/012ndj,/m/03j1ly,/m/03kmc9"
_lkuZpt1Jt0,30.000,40.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
_lkuZpt1Jt0,30.000,40.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
aLHxMaT3uYg,80.000,90.000,"/m/012ndj,/m/03j1ly,/m/07qv_d5,/m/07r04,/m/07yv9,/m/0912c9"
aOmRbSkPdVw,250.000,260.000,"/m/012ndj,/m/03j1ly,/m/03kmc9"
a_mdhaQPQ3w,60.000,70.000,"/m/012n7d,/m/02mfyn,/m/03j1ly,/m/03kmc9"
bDNz4NDWzaM,70.000,80.000,"/m/012ndj,/m/03j1ly,/m/03kmc9"
bo_KcZvGHJw,30.000,40.000,"/m/012ndj,/m/03j1ly,/m/03kmc9"
bublmh2Nm-M,100.000,110.000,"/m/03j1ly,/m/03kmc9,/m/04qvtq"
d04-EBJMLsA,30.000,40.000,"/m/012n7d,/m/012ndj,/m/03j1ly,/m/03kmc9,/m/04qvtq"
d04-EBJMLsA,30.000,40.000,"/m/012n7d,/m/012ndj,/m/03j1ly,/m/03kmc9,/m/04qvtq"
d04-EBJMLsA,30.000,40.000,"/m/012n7d,/m/012ndj,/m/03j1ly,/m/03kmc9,/m/04qvtq"
eJpxPl22F6w,110.000,120.000,"/m/012ndj,/m/03j1ly,/m/03kmc9"
f9rClVI52e0,150.000,160.000,"/m/012ndj,/m/03j1ly,/m/03kmc9"
fFzUndjB_bU,30.000,40.000,"/m/012n7d,/m/012ndj,/m/03j1ly,/m/03kmc9"
fFzUndjB_bU,30.000,40.000,"/m/012n7d,/m/012ndj,/m/03j1ly,/m/03kmc9"
fKBY2_IG86g,130.000,140.000,"/m/012ndj,/m/03j1ly,/m/03kmc9"
foLEI7XUaBM,330.000,340.000,"/m/012ndj,/m/03j1ly,/m/03kmc9"
gjroPMQJ3M8,0.000,10.000,"/m/012n7d,/m/02mfyn,/m/03j1ly,/m/03kmc9,/m/04qvtq"
gjroPMQJ3M8,0.000,10.000,"/m/012n7d,/m/02mfyn,/m/03j1ly,/m/03kmc9,/m/04qvtq"
huMQnPm6qK0,30.000,40.000,"/m/012n7d,/m/012ndj,/m/03j1ly,/m/03kmc9"
huMQnPm6qK0,30.000,40.000,"/m/012n7d,/m/012ndj,/m/03j1ly,/m/03kmc9"
j1N909f8Obg,50.000,60.000,"/m/012n7d,/m/07sx8x_,/m/0ytgt"
j1cL9eMKgck,280.000,290.000,"/m/012ndj,/m/03j1ly,/m/03kmc9"
jZnLtcRKxss,30.000,40.000,"/m/012ndj,/m/03j1ly,/m/03kmc9"
jhOQDoavJvk,210.000,220.000,"/m/012ndj,/m/03j1ly,/m/03kmc9"
jvRhGrWnQLA,440.000,450.000,"/m/012n7d,/m/03j1ly,/m/03kmc9"
lXZvyoTPpoc,10.000,20.000,"/m/012ndj,/m/03j1ly,/m/03kmc9"
lYYKDnied3g,50.000,60.000,"/m/012ndj,/m/03j1ly,/m/03kmc9"
ldPcujHM1RQ,30.000,40.000,"/m/012n7d,/m/02mfyn,/m/03j1ly,/m/03kmc9"
liDk5JhUyoQ,20.000,30.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
liDk5JhUyoQ,20.000,30.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
lnClssYHVsE,30.000,40.000,"/m/02mfyn,/m/03j1ly,/m/03kmc9,/m/04qvtq"
mmL5v36jxhQ,490.000,500.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
mmL5v36jxhQ,490.000,500.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
n5CNDVuGtK0,80.000,90.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
n5CNDVuGtK0,80.000,90.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
nagRgYmxhx8,220.000,230.000,"/m/012n7d,/m/03j1ly,/m/03kmc9"
ne4IMxs-hMk,40.000,50.000,"/m/012n7d,/m/03kmc9"
oKQ81e_wp1s,90.000,100.000,"/m/012ndj,/m/03j1ly,/m/03kmc9"
osFCx4URNyk,0.000,10.000,"/m/03j1ly,/m/03kmc9,/m/04qvtq"
p6qP4VjBT6Y,0.000,10.000,"/m/03j1ly,/m/03kmc9,/m/04qvtq"
pC_R_4iYp-M,30.000,40.000,"/m/012ndj,/m/03j1ly,/m/03kmc9,/m/04qvtq"
pC_R_4iYp-M,30.000,40.000,"/m/012ndj,/m/03j1ly,/m/03kmc9,/m/04qvtq"
pD4AgkHStLU,190.000,200.000,"/m/012ndj,/m/03j1ly,/m/03kmc9"
psEwlH67wBM,0.000,10.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
psEwlH67wBM,0.000,10.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
rOLZwhvVT8I,30.000,40.000,"/m/012ndj,/m/03j1ly,/m/03kmc9"
s1L8oRfvGf0,30.000,40.000,"/m/03j1ly,/m/03kmc9,/m/04qvtq,/m/0dgbq"
sySBWsgVk5Y,20.000,30.000,"/m/012n7d,/m/03j1ly,/m/03kmc9"
t1_81iXEZys,30.000,40.000,"/m/012ndj,/m/03j1ly,/m/03kmc9"
t2DrvtWfCqE,60.000,70.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
t2DrvtWfCqE,60.000,70.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
u9aHjYGbl5o,30.000,40.000,"/m/03j1ly,/m/03kmc9,/m/04qvtq"
vAyqGgwby8w,0.000,10.000,"/m/012ndj,/m/03j1ly,/m/03kmc9"
vSUTqtuykDc,1.000,11.000,"/m/012n7d,/m/03j1ly,/m/03kmc9"
vqhJYScDw9k,190.000,200.000,"/m/012n7d,/m/03j1ly,/m/03kmc9"
w1Kb6BNXJQg,30.000,40.000,"/m/012n7d,/m/012ndj,/m/03j1ly,/m/03kmc9,/m/04qvtq"
w1Kb6BNXJQg,30.000,40.000,"/m/012n7d,/m/012ndj,/m/03j1ly,/m/03kmc9,/m/04qvtq"
w1Kb6BNXJQg,30.000,40.000,"/m/012n7d,/m/012ndj,/m/03j1ly,/m/03kmc9,/m/04qvtq"
wBxdxy9nTkg,20.000,30.000,"/m/012n7d,/m/02mfyn,/m/03j1ly,/m/03kmc9,/m/04qvtq"
wBxdxy9nTkg,20.000,30.000,"/m/012n7d,/m/02mfyn,/m/03j1ly,/m/03kmc9,/m/04qvtq"
wE9Wmfcscic,0.000,10.000,"/m/012n7d,/m/07yv9,/m/09x0r,/m/0btp2,/m/0k4j"
weJn1J9RQcI,0.000,10.000,"/m/012ndj,/m/03j1ly,/m/03kmc9"
wwWMqxv5bpM,30.000,40.000,"/m/012n7d,/m/02mfyn,/m/03j1ly,/m/03kmc9"
xHTMsmh7keA,28.000,38.000,"/m/012n7d,/m/02mfyn,/m/03j1ly,/m/03kmc9"
xOdntZSjcds,50.000,60.000,"/m/012n7d,/m/02mfyn,/m/03j1ly,/m/03kmc9"
xf0s8sYidso,6.000,16.000,"/m/012n7d,/m/03j1ly,/m/03kmc9"
ysNK5RVF3Zw,0.000,10.000,"/m/012n7d,/m/012ndj,/m/03j1ly,/m/03kmc9"
ysNK5RVF3Zw,0.000,10.000,"/m/012n7d,/m/012ndj,/m/03j1ly,/m/03kmc9"
zjk9aUW5c_0,30.000,40.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
zjk9aUW5c_0,30.000,40.000,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
